Question_ID,answer_text,answer_cut,words_num,score
36,不知道,不 知道 ,2,0
36,植物细胞比动物具有更多的细胞，动物来自动物，植物来自植物和蔬菜。,植物 细胞 比 动物 具有 更 多 的 细胞 动物 来自 动物 植物 来自 植物 和 蔬菜 ,17,1
36,动物有更多的细胞器,动物 有 更 多 的 细胞器 ,6,0
36,植物细胞具有细胞壁，动物细胞具有动物壁，而动物细胞没有。,植物 细胞 具有 细胞壁 动物细胞 具有 动物 壁 而 动物细胞 没有 ,11,3
36,区别在于，在植物细胞中，除质膜外，细胞还具有一个衬里的壁，该细胞壁可确保更大的抵抗力，并且水轮使植物细胞破裂，因此，它是造成植物细胞的大小和画布，还可以防止化脓原的进入,区别 在于 在 植物 细胞 中 除 质膜 外 细胞 还 具有 一个 衬里 的 壁 该 细胞壁 可 确保 更大 的 抵抗力 并且 水轮 使 植物 细胞 破裂 因此 它 是 造成 植物 细胞 的 大小 和 画布 还 可以 防止 化脓 原 的 进入 ,46,2
36,植物细胞比其他细胞有更多的东西,植物 细胞 比 其他 细胞 有 更 多 的 东西 ,10,1
36,动物细胞没有细胞壁或冷冻糊剂。,动物细胞 没有 细胞壁 或 冷冻 糊剂 ,6,3
36,在植物细胞中存在细胞壁和叶绿体，而在动物中则没有,在 植物 细胞 中 存在 细胞壁 和 叶绿体 而 在 动物 中则 没有 ,13,3
36,植物的细胞壁有叶绿体,植物 的 细胞壁 有 叶绿体 ,5,1
36,动物细胞：星形，中心，向心债务细胞\ \植物细胞：星形，离心，离心,动物细胞 星形 中心 向心 债务 细胞 植物 细胞 星形 离心 离心 ,11,1
36,植物细胞中有叶绿素,植物 细胞 中有 叶绿素 ,4,3
36,在植物中，除质膜外，细胞还具有在其外部排列的壁。该细胞壁主要由纤维素形成，确保了对植物细胞的更大抵抗力，避免了水分进入而破裂。...在细胞质中，一些细胞器是动植物细胞共有的,在 植物 中 除 质膜 外 细胞 还 具有 在 其 外部 排列 的 壁 该 细胞壁 主要 由 纤维素 形成 确保 了 对 植物 细胞 的 更 大 抵抗力 避免 了 水分 进入 而 破裂 在 细胞质 中 一些 细胞器 是 动植物 细胞 共有 的 ,46,3
36,植物细胞中的细胞器没有出现在动物细胞中。,植物 细胞 中 的 细胞器 没有 出现 在 动物细胞 中 ,10,1
36,植物细胞的细胞器没有出现在动物细胞中。它被称为叶绿体，其功能是使细胞进行光合作用。,植物 细胞 的 细胞器 没有 出现 在 动物细胞 中 它 被 称为 叶绿体 其 功能 是 使 细胞 进行 光合作用 ,20,2
36,动植物细胞之间有一些差异，动植物细胞具有不规则形状，而动植物细胞具有固定形状。,动植物 细胞 之间 有 一些 差异 动植物 细胞 具有 不规则 形状 而 动植物 细胞 具有 固定 形状 ,17,2
36,空泡，质体和细胞壁的存在。,空泡 质体 和 细胞壁 的 存在 ,6,3
36,动物细胞是生物的细胞，植物细胞是植物的细胞,动物细胞 是 生物 的 细胞 植物 细胞 是 植物 的 细胞 ,11,2
36,动物细胞具有细胞壁并能进行光合作用,动物细胞 具有 细胞壁 并 能 进行 光合作用 ,7,2
36,动物细胞是动物，狗，牛等。\植物细胞是蔬菜...等。,动物细胞 是 动物 狗 牛 等 植物 细胞 是 蔬菜 等 ,11,1
36,植物细胞具有细胞壁，而动物细胞则没有。,植物 细胞 具有 细胞壁 而 动物细胞 则 没有 ,8,3
36,糖原，这是动物能量和植物性淀粉的储备,糖原 这是 动物 能量 和 植物性 淀粉 的 储备 ,9,1
36,主要区别是结构和形状，细胞壁，细胞器等。,主要 区别 是 结构 和 形状 细胞壁 细胞器 等 ,9,2
36,您的细胞壁和叶绿体,您 的 细胞壁 和 叶绿体 ,5,2
36,动物细胞更复杂，因为它具有更多的细胞结构。,动物细胞 更 复杂 因为 它 具有 更 多 的 细胞 结构 ,11,0
36,动物细胞来自动物细胞和植物。,动物细胞 来自 动物细胞 和 植物 ,5,1
36,植物细胞具有叶绿体和不同于动物的细胞壁。,植物 细胞 具有 叶绿体 和 不同于 动物 的 细胞壁 ,9,3
36,植物细胞是原核的，动物细胞是真核的。,植物 细胞 是 原核 的 动物细胞 是 真核 的 ,9,0
36,动物细胞包含细胞壁，它也具有一些独特的组成结构。,动物细胞 包含 细胞壁 它 也 具有 一些 独特 的 组成 结构 ,11,0
36,它会组装人体病毒的动物细胞会为人体提供优先考虑的植物细胞,它会 组装 人体 病毒 的 动物细胞 会为 人体 提供 优先 考虑 的 植物 细胞 ,14,0
36,动植物细胞之间有一些差异，动植物细胞具有不规则形状，而动植物细胞具有固定形状。,动植物 细胞 之间 有 一些 差异 动植物 细胞 具有 不规则 形状 而 动植物 细胞 具有 固定 形状 ,17,2
36,区别在于植物细胞参与光合作用,区别 在于 植物 细胞 参与 光合作用 ,6,3
36,由于其功能和形式，它们有所不同。,由于 其 功能 和 形式 它们 有所不同 ,7,1
36,不知道。,不 知道 ,2,0
36,我们可以在不同的细胞壁和质体中脱颖而出,我们 可以 在 不同 的 细胞壁 和 质体 中 脱颖而出 ,10,2
36,在植物中，除质膜外，细胞还具有在其外部排列的壁。该细胞壁主要由纤维素形成，确保了对植物细胞的更大抵抗力，避免了水分进入而破裂。,在 植物 中 除 质膜 外 细胞 还 具有 在 其 外部 排列 的 壁 该 细胞壁 主要 由 纤维素 形成 确保 了 对 植物 细胞 的 更 大 抵抗力 避免 了 水分 进入 而 破裂 ,36,3
36,该动物有溶酶体，核糖体，霍尔基复合体等。蔬菜虽然也具有这些特性，但还具有细胞壁和叶绿素，可增强抗性和光合作用,该 动物 有 溶酶体 核糖体 霍尔 基 复合体 等 蔬菜 虽然 也 具有 这些 特性 但 还 具有 细胞壁 和 叶绿素 可 增强 抗性 和 光合作用 ,26,3
36,她有不同类型的细胞器,她 有 不同 类型 的 细胞器 ,6,2
36,植物细胞具有细胞壁，而动物则没有。蔬菜有叶绿体,植物 细胞 具有 细胞壁 而 动物 则 没有 蔬菜 有 叶绿体 ,11,3
36,植物有叶绿体，疫苗，细胞壁，动物没有,植物 有 叶绿体 疫苗 细胞壁 动物 没有 ,7,2
36,游戏与植物进行光合作用,游戏 与 植物 进行 光合作用 ,5,1
36,蔬菜中含有叶绿体，而动物则不含。,蔬菜 中 含有 叶绿体 而 动物 则 不 含 ,9,3
36,动物有一个蔬菜库,动物 有 一个 蔬菜 库 ,5,0
37,核：包含细胞的遗传物质（DNA）。细胞质：它是膜和细胞核之间的部分。核糖体：它们制造蛋白质以形成细胞。线粒体：利用氧气从营养物质中提取能量的细胞器。,核 包含 细胞 的 遗传物质 DNA 细胞质 它 是 膜 和 细胞核 之间 的 部分 核糖体 它们 制造 蛋白质 以 形成 细胞 线粒体 利用 氧气 从 营养物质 中 提取 能量 的 细胞器 ,32,2
37,膜：细胞周围的“覆盖物” \细胞质：位于细胞核和细胞膜之间\细胞核：控制细胞活性,膜 细胞 周围 的 覆盖物 细胞质 位于 细胞核 和 细胞膜 之间 细胞核 控制 细胞 活性 ,15,2
37,膜'覆盖着围绕在细胞膜和细胞核之间的细胞动脉瘤区域，该区域控制着活动,膜 覆盖 着 围绕 在 细胞膜 和 细胞核 之间 的 细胞 动脉瘤 区域 该 区域 控制 着 活动 ,18,2
37,核，质膜，细胞质。Nucleo =控制细胞。质膜=控制进入和离开细胞的物质。细胞质=存储细胞器。,核 质膜 细胞质 Nucleo 控制 细胞 质膜 控制 进入 和 离开 细胞 的 物质 细胞质 存储 细胞器 ,17,3
37,细胞核：控制细胞器的功能，质膜：保护细胞，细胞质：一种构成细胞其他部分所在的凝胶，细胞器，,细胞核 控制 细胞器 的 功能 质膜 保护 细胞 细胞质 一种 构成 细胞 其他 部分 所在 的 凝胶 细胞器 ,18,2
37,Lizosomos。,Lizosomos ,1,0
37,的,的 ,1,0
37,质膜，细胞质和细胞核。,质膜 细胞质 和 细胞核 ,4,1
37,具有帮助细胞功能的不同细胞器，转运DNA和RNA的核以及控制细胞过程的核，细胞壁保护细胞并控制谁进入和离开细胞，细胞质以及将细胞浸入何处,具有 帮助 细胞 功能 的 不同 细胞器 转运 DNA 和 RNA 的 核 以及 控制 细胞 过程 的 核 细胞壁 保护 细胞 并 控制 谁 进入 和 离开 细胞 细胞质 以及 将 细胞 浸入 何处 ,35,2
37,细胞核，质膜和细胞质，质膜控制物质的进入和排出，细胞核保护细胞，细胞质保护分子,细胞核 质膜 和 细胞质 质膜 控制 物质 的 进入 和 排出 细胞核 保护 细胞 细胞质 保护 分子 ,17,1
37,质膜：保护并围绕细胞，允许或不允许生物进入。核：具有DNA和RNA（遗传物质）并控制细胞。细胞质：位于细胞质中的细胞器包含在细胞中执行不同功能的细胞器。细胞。,质膜 保护 并 围绕 细胞 允许 或 不 允许 生物 进入 核 具有 DNA 和 RNA 遗传物质 并 控制 细胞 细胞质 位于 细胞质 中 的 细胞器 包含 在 细胞 中 执行 不同 功能 的 细胞器 细胞 ,36,1
37,白细胞和红细胞，它们负责抗体。,白细胞 和 红细胞 它们 负责 抗体 ,6,0
37,核保护DNA \细胞质是细胞的胶状部分\质膜围绕细胞,核 保护 DNA 细胞质 是 细胞 的 胶状 部分 质膜 围绕 细胞 ,12,2
37,塑料膜，细胞核，细胞质和细胞器。质膜：控制谁进入和离开细胞。核：保护DNA。细胞质：细胞器所在的地方。细胞器：帮助细胞核,塑料膜 细胞核 细胞质 和 细胞器 质膜 控制 谁 进入 和 离开 细胞 核 保护 DNA 细胞质 细胞器 所在 的 地方 细胞器 帮助 细胞核 ,23,2
37,核，细胞质，质膜,核 细胞质 质膜 ,3,1
37,不知道,不 知道 ,2,0
37,包围细胞的“覆盖”膜使膜和细胞核之间的区域成为控制活动的结构。,包围 细胞 的 覆盖 膜 使 膜 和 细胞核 之间 的 区域 成为 控制 活动 的 结构 ,17,2
37,核-包含物质，实际上负责谴责细胞；塑料膜 负责选择物质的进入和退出；细胞质 细胞所有细胞器所在的细胞。,核 包含 物质 实际上 负责 谴责 细胞 塑料膜 负责 选择 物质 的 进入 和 退出 细胞质 细胞 所有 细胞器 所在 的 细胞 ,22,2
37,不知道。,不 知道 ,2,0
37,质膜围绕着细胞并控制进入和离开细胞质的所有东西\细胞质以及位于细胞膜与细胞核之间的部分\细胞核：以及细胞控制中心,质膜 围绕 着 细胞 并 控制 进入 和 离开 细胞质 的 所有 东西 细胞质 以及 位于 细胞膜 与 细胞核 之间 的 部分 细胞核 以及 细胞 控制中心 ,26,3
37,核-控制中心，即控制细胞\质膜\线粒体,核 控制中心 即 控制 细胞 质膜 线粒体 ,7,1
37,质膜，细胞质和细胞核,质膜 细胞质 和 细胞核 ,4,1
37,核命令所有细胞功能\质膜决定谁进入和离开细胞\细胞质执行所有细胞功能,核 命令 所有 细胞 功能 质膜 决定 谁 进入 和 离开 细胞 细胞质 执行 所有 细胞 功能 ,17,1
37,线粒体将氧气转化为能量\细胞质将光转化为能量,线粒体 将 氧气 转化 为 能量 细胞质 将光 转化 为 能量 ,11,0
37,核，染色体，组织，DNA,核 染色体 组织 DNA ,4,0
37,核：它可以掩盖和保护DNA，并向细胞发出指令\细胞质：它是细胞的凝胶状部分，就像是一个充满空间的物质\质膜：保护细胞并围绕它的薄层,核 它 可以 掩盖 和 保护 DNA 并 向 细胞 发出 指令 细胞质 它 是 细胞 的 凝胶 状 部分 就 像是 一个 充满 空间 的 物质 质膜 保护 细胞 并 围绕 它 的 薄层 ,35,3
37,质膜：控制进入和离开细胞的物质\细胞器：每个都有其特定功能\细胞质：填充细胞\核仁：DNA所在的位置,质膜 控制 进入 和 离开 细胞 的 物质 细胞器 每个 都 有 其 特定 功能 细胞质 填充 细胞 核仁 DNA 所在 的 位置 ,23,3
37,线粒体：产生能量，叶绿体：进行光合作用，细胞核：存储遗传物质,线粒体 产生 能量 叶绿体 进行 光合作用 细胞核 存储 遗传物质 ,9,1
37,质膜-涂层，保护和选择性渗透性\细胞质-填充细胞内部\核糖体-蛋白质合成\核-负责所有细胞功能,质膜 涂层 保护 和 选择性 渗透性 细胞质 填充 细胞 内部 核糖体 蛋白质 合成 核 负责 所有 细胞 功能 ,18,3
37,核》包含细胞的DNA \“血浆”细胞器。,核 包含 细胞 的 DNA 血浆 细胞器 ,7,1
37,膜（控制进出）细胞质（脂质）核（控制）网状结构（运输营养）线粒体（能量），谷复合物（储存）溶酶体（消化）核糖体（蛋白质）,膜 控制 进出 细胞质 脂质 核 控制 网状结构 运输 营养 线粒体 能量 谷 复合物 储存 溶酶体 消化 核糖体 蛋白质 ,19,2
37,质膜控制着进入和离开细胞的一切，包含所有细胞器的细胞质以及存储所有信息的细胞核。,质膜 控制 着 进入 和 离开 细胞 的 一切 包含 所有 细胞器 的 细胞质 以及 存储 所有 信息 的 细胞核 ,20,2
37,核，控制细胞或膜,核 控制 细胞 或膜 ,4,0
37,核，配子，血浆portecao，营养,核 配子 血浆 portecao 营养 ,5,0
37,不知道。,不 知道 ,2,0
37,主要部分是围绕细胞核的细胞质，细胞骨架，形成细胞的结构框架，内质网，转运分子，细胞的指挥中心细胞核。,主要 部分 是 围绕 细胞核 的 细胞质 细胞骨架 形成 细胞 的 结构 框架 内质网 转运 分子 细胞 的 指挥 中心 细胞核 ,21,2
37,质膜细胞质和细胞核,质膜 细胞质 和 细胞核 ,4,1
37,位于人类和动植物中的动植物细胞,位于 人类 和 动植物 中 的 动植物 细胞 ,8,0
37,遗传物质\细胞质\核糖体\质膜,遗传物质 细胞质 核糖体 质膜 ,4,0
37,核是控制呼吸的线粒体中心和支持细胞的细胞骨架,核是 控制 呼吸 的 线粒体 中心 和 支持 细胞 的 细胞骨架 ,11,1
37,核，质膜，细胞器，细胞质。原子核的功能是它含有DNA。质膜的目的是保护细胞，不允许任何病毒进入细胞。细胞质是保持细胞器的物质。细胞器是组成并帮助细胞的东西。,核 质膜 细胞器 细胞质 原子核 的 功能 是 它 含有 DNA 质膜 的 目的 是 保护 细胞 不 允许 任何 病毒 进入 细胞 细胞质 是 保持 细胞器 的 物质 细胞器 是 组成 并 帮助 细胞 的 东西 ,37,2
37,细胞的核是控制细胞的最重要部分，细胞壁也保护细胞，细胞质是细胞的重要液体,细胞 的 核 是 控制 细胞 的 最 重要 部分 细胞壁 也 保护 细胞 细胞质 是 细胞 的 重要 液体 ,20,2
37,质膜：涂层，保护和选择性渗透性\细胞质：填充细胞内部\核糖体：蛋白质合成\核：负责所有细胞功能,质膜 涂层 保护 和 选择性 渗透性 细胞质 填充 细胞 内部 核糖体 蛋白质 合成 核 负责 所有 细胞 功能 ,18,3
37,质膜，核糖体，高尔基体复合体，线粒体，内质网，细胞质，脂质体，细胞核，质膜=是围绕细胞并调节进入和离开细胞的一切的膜；细胞质=什么形式；核糖体=可能分散在整个细胞质中的小颗粒。,质膜 核糖体 高尔基体 复合体 线粒体 内质网 细胞质 脂质体 细胞核 质膜 是 围绕 细胞 并 调节 进入 和 离开 细胞 的 一切 的 膜 细胞质 什么 形式 核糖体 可能 分散 在 整个 细胞质 中 的 小 颗粒 ,36,2
37,线粒体：能量产生\核：DNA储存\ goldi复合体：不知道\细胞质：细胞内的物质\等,线粒体 能量 产生 核 DNA 储存 goldi 复合体 不 知道 细胞质 细胞 内 的 物质 等 ,16,0
